title,sub-title,ref,new_price,reserved_status,geo
No name,С САПФИРАМИ,stylus111,10500,,Москва
No name,С БРИЛЛИАНТОМ 0.27 CT LB/I2 - 0.31 CT FLPP/I2,0.27 CT LB/I2 - 0.31 CT FLPP/I2,9500,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ 6.85 СТ,6.85CT115236,7200,,Москва
Chopard,DIAMOND TASSEL DROP WHITE GOLD SAUTOIR NECKLACE,794277-1001,27500,,Москва
Chopard,HAPPY DIAMONDS PENDANT,79/5719-20,5350,,Санкт-Петербург
Verdi Jewellery,КОЛЬЦО С БРИЛЛИАНТАМИ И РУБИНОМ,A88H,19700,,Москва
Verdi Jewellery,СЕРЬГИ С БРИЛЛИАНТАМИ И РУБИНАМИ,A79F,35500,,Москва
Verdi Jewellery,КОЛЬЦО С САПФИРОМ 5.40 CT И БРИЛЛИАНТАМИ 3.37 СТ,5.40 CT,35500,,Москва
RalfDiamonds,DIAMOND PAVE RING 1.34 CT,RDR 1.34 CT,2650,,Санкт-Петербург
Tiffany & Co,КОЛЬЦО С БРИЛЛИАНТОМ 0.59 СТ G/VS1,0.59 CT G/VS1,5950,,Санкт-Петербург
Van Cleef & Arpels,PERLEE SOLITAIRE 0.55 CT F/VS1 RING,VCAR 0.55 CT F/VS1,6620,,Санкт-Петербург
Pasquale Bruni,WHITE TOPAZ DIAMOND BOW RING,PB BOW,3900,,Санкт-Петербург
RalfDiamonds,ROUND DIAMONDS PAVE WHITE GOLD RING,RDR,1775,,Санкт-Петербург
Carrera y Carrera,ACTEA RING,DA12352-020101,1990,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТАМИ БАНТИК,Jewelry,9200,,Москва
Chopard,HAPPY DIAMONDS NECKLACE,79/5758/0-20,15000,,Москва
Chopard,HAPPY DIAMONDS NECKLACE,799372-1001,17500,,Санкт-Петербург
Chopard,HAPPY DIAMONDS HEARTS EARRINGS,837209-1001,10800,,Санкт-Петербург
No name,КОЛЬЦО С САПФИРАМИ И БРИЛЛИАНТАМИ,baloon-ring56,12500,,Москва
Bvlgari,PARENTESI RING (SIZE 50/16),bvlgari-50/16,2190,,Москва
Cartier,1895 SOLITAIRE D.0.61 CT & WEDDING RING (SIZE 51),B4071400-51,10370,,Москва
Jacob & Co,СЕРЬГИ С БРИЛЛИАНТАМИ И РУБЕЛЛИТАМИ,91123673,9900,,Москва
No name,С БРИЛЛИАНТАМИ,p0l7hgtfd,3620,,Москва
Chopard,HAPPY HEARTS NECKLACE,817482-5201,8400,,Москва
Chopard,HAPPY DIAMOND & WHITE PEARL WHITE GOLD NECKLACE,81/4278/24,10300,,Санкт-Петербург
Yanush Gioielli,КОМПЛЕКТ С ТУРМАЛИНАМИ,YE5108WTUP/YR3627WTUP,16800,,Москва
Chopard,HAPPY HEARTS RING. YELLOW GOLD. DIAMONDS,82A107-0910,4140,,Москва
RalfDiamonds,PEARL AND DIAMOND SET,RD SET,4500,,Санкт-Петербург
Cartier,1895 WEDDING BAND RING (SIZE 56),B4071400-56,2750,,Москва
Cartier,WIDE BAND DIAMOND RING,CR-24201029,8900,,Москва
Pasquale Bruni,CLOVER NECKLACE,pasquale Bruni,6800,,Москва
No name,С БРИЛЛИАНТОМ 5.10 CT LY/I1,5.10 CT LY/I1,27500,,Москва
No name,C БРИЛЛИАНТАМИ 3.10 СТ,3.10 CT,3850,,Санкт-Петербург
Cartier,"LOVE RING, DIAMOND PAVED (SIZE 54)",B4087600-54,10983,,Москва
No name,С БРИЛЛИАНТАМИ,0513NNJewelry,3150,,Москва
Pasquale Bruni,SISSI NECKLACE,PB,6300,,Москва
No name,DIAMOND AND RUBY CROWN RING,crown57,6500,,Москва
Roberto Bravo,BUTTERFLY SAPPHIRE OPAL AND DIAMOND DROP EARRINGS,PIR03088,4030,,Санкт-Петербург
No name,C САПФИРОМ 3.95 СT DARK BLUE/VS И БРИЛЛИАНТАМИ,3.95 CT,3340,,Санкт-Петербург
Mvee Jewellery,СЕРЬГИ С САПФИРАМИ 33.07 СТ И БРИЛЛИАНТАМИ 15.19 СТ,33.07 CT - 15.19 CT,34500,,Санкт-Петербург
Pasquale Bruni,SISSI EARRINGS,13139R,3750,,Москва
Chaumet,ATTRAPE-MOI SI TU M’AIMES PENDANT,081667020,3800,,Москва
Boucheron,FROU FROU YELLOW GOLD DIAMONDS EARRINGS,BOUCHERON,6500,,Санкт-Петербург
Verdi Jewellery,"СЕРЬГИ С БРИЛЛИАНТАМИ 2,35 CT",A83A,6800,,Москва
Pasquale Bruni,SISI RING,14324R,6000,,Москва
Tiffany & Co,ROUND KALEIDOSCOPE KEY,T&Co,13500,,Москва
Chaumet,LIENS HEART LARGE MODEL WHITE GOLD DIAMONDS,chaumet,5500,,Санкт-Петербург
Carrera y Carrera,CLAVELES WHITE GOLD&DIAMONDS RING,DA11606,5200,,Санкт-Петербург
Messika,BORN TO BE WILD DESERT BLOOM NECKLACE,07358-WG,15000,,Санкт-Петербург
No name,С САПФИРАМИ 16.2 СТ И БРИЛЛИАНТАМИ 3.20 СТ,NO NAME EARRINGS,7300,,Санкт-Петербург
Ювелирные украшения,HEART PENDANT,diamond heart,2200,,Санкт-Петербург
Chiaro,ROSE SAPPHIRES AND DIAMONDS DROP EARRINGS,CHIARO,3000,,Санкт-Петербург
Tiffany & Co,T WIDE PAVE DIAMOND RING,60150810,6300,,Санкт-Петербург
No name,С ИЗУМРУДОМ 10.32 СТ И БРИЛЛИАНТАМИ 2.43 СТ,10.32 СТ,18000,,Санкт-Петербург
Piaget,POSSESSION WEDDING RING,G34PK500,3800,,Москва
Mercury,MISS RUSSIA PENDANT,MP24979/WG/FL,5500,,Санкт-Петербург
Pasquale Bruni,MULTI COLOR GEMSTONES EARRINGS,PASQUALE BRUNI,3500,,Москва
Bvlgari,ASTRALE FULL DIAMOND RING,4623440,3900,,Москва
Bvlgari,PARENTESI COCTAIL NECKLACE,Bvlgari,6850,,Москва
Chopard,HAPPY DIAMONDS SNOWFLAKES PENDANT,79/5759/0-20,9900,,Санкт-Петербург
Chopard,HAPPY HEARTS NECKLACE,817482-5301,8750,,Москва
Piaget,ROSE RING,G34U8551,4800,,Ташкент
Chopard,DIAMOND GOLD NIGHT&DAY SET,84/2768-20 82/3949,17000,,Москва
Stephen Webster,FLY BY NIGHT DIAMOND BRACELET,STEFEN WEBSTER,4200,,Москва
Boucheron,DECHAINE NEKCLACE,BOUCHERON,2800,,Москва
Boucheron,QUATRE BLACK EDITION LARGE RING,JRG01782,6800,,Москва
Pomellato,M'AMA NON M'AMA RING,PAB0041_O7000_000OG,1100,,Ташкент
Pomellato,M'AMA NON M'AMA RING,PAB0042_O7000_000OE,1100,,Москва
Pomellato,M'AMA NON M'AMA RING,PAB0040_O7000_000AD,1100,,Москва
Pomellato,M'AMA NON M'AMA RING,PAB0041_O7000_000OI,1100,,Ташкент
Pomellato,NUDO NECKLACE,PCB9052_O6000_000OS,12500,,Москва
Louis Vuitton,B BLOSSOM EARRINGS,Q96791,16655,,Москва
No name,С ИЗУМРУДАМИ  4.0 CT  - 3.8 CT,4.0 CT  - 3.8 CT,12500,,Москва
Ювелирные украшения,КОМПЛЕКТ С РУБИНАМИ,111,Цена по запросу,,Москва
Louis Vuitton,B BLOSSOM PENDANT,Q93746,11200,,Москва
Stephen Webster,КОЛЬЦО С ГОЛУБЫМ ОПАЛОМ,SW,9900,,Москва
Chaumet,КОЛЬЦО С БРИЛЛИАНТАМИ,CHAUMET,3200,Зарезервировано,
Piaget,POSSESSION RING,M3687,1250,,Москва
RalfDiamonds,СЕРЬГИ С БРИЛЛИАНТАМИ И РУБИНАМИ,RD2411140619,3350,,Москва
Van Cleef & Arpels,ESTELLE RING,VCARN57O00,6500,,Москва
Stefan Hafner,ASTRAKHAN SCROLL DIAMOND EARRINGS,SH 1.16 CT,5500,,Санкт-Петербург
Bvlgari,CORONA 0.47 CT SOLITAIRE PLATINUM RING,corona solitaire ring,4950,,Санкт-Петербург
No name,С САПФИРОМ 1.85 СТ STRONG PURPLE RED/VS,1.85 СТ SPR/VS,4100,,Санкт-Петербург
Bvlgari,PARENTESI RING (SIZE 54),AN853699-54,3750,,Москва
Chopard,HAPPY DIAMONDS RINGS,829210-10,3600,,Москва
Cartier,ETINCELLE DE CARTIER  WEDDING BAND (SIZE 54),B4210600-54,8780,,Москва
Chopard,ANELLO GOLDEN PIETRA CROMO RING,82/5030/852-45,5500,,Санкт-Петербург
RalfDiamonds,SET WITH SAPPHIRES AND DIAMONDS,1134RalfDiamonds,13200,,Москва
Ювелирные украшения,БРАСЛЕТ С БРИЛЛИАНТАМИ (ЧЁРНЫЙ),111,6500,,Москва
No name,С БРИЛЛИАНТАМИ 3.08 CT 3/5-6,3.08 CT 3/5-6,5700,,Санкт-Петербург
Chopard,HAPPY SPIRIT PENDANT,797990-0003,3700,,Москва
Van Cleef & Arpels,"FRIVOLE RING, 1 FLOWER",VCARD31600,6440,,Москва
Messika,JOY DIAMOND RING,05482-WG,5300,,Москва
Chopard,HAPPY DIAMONDS CURVES EARRINGS,839390-9002,6890,,Москва
Bvlgari,SAPPHIRE FLOWER BRACELET,bvlgari,5700,,Москва
Chopard,HAPPY DIAMONDA PENDANT,796448-5003,4200,,Москва
Chopard,HAPPY SPIRIT NECKLACE LARGE SIZE,79/5014-20,6400,,Москва
Chopard,HAPPY SPIRIT RING,82/5418-20,3200,,Москва
RalfDiamonds,КОЛЬЦО С САПФИРОМ,RDRsapphire-54,8500,,Москва
Pasquale Bruni,"4LOVE RING, DIAMONDS, YG",PASQUALE BRUNI,8500,,Москва
Jacob & Co,"LACE, COLLECTION  PENDANT",91431454,10980,,Москва
Cartier,MONICA BELLUCCI NECKLACE,Monica Bellucci,17000,,Москва
Chopard,FOR YOU RUBY AND DIAMOND PENDANT,799371-5001,16500,,Санкт-Петербург
Cartier,ETINCELLE DE CARTIER RING 0.94 CT,0.94 ct,6730,,Санкт-Петербург
RalfDiamonds,КОМПЛЕКТ С РУБИНАМИ И БРИЛЛИАНТАМИ,R&D RalfDiamonds,12000,,Москва
RalfDiamonds,КОМПЛЕКТ С БИЛЛИАНТАМИ,RalfDiamonds,11000,,Москва
Roberto Coin,LIBERTY PINK ENAMEL DIAMOND WHITE GOLD NECKLACE,RC,3500,,Санкт-Петербург
Bvlgari,PASSO DOPPIO NECKLACE SET,bvlgari,35500,,Москва
Chopard,HAPPY DIAMONDS PENDANT VERY CHOPARD,797811-5001,3470,,Ташкент
Chopard,КОМПЛЕКТ С БРИЛЛИАНТАМИ,84/6525,31500,,Москва
Chopard,CHOPARDISSIMO NECKLACE,796939-1001 6157067,13000,,Москва
Chopard,SO HAPPY SET,Chopard,18500,,Москва
Verdi Jewellery,КОЛЬЦО С ГОЛУБЫМ КВАРЦЕМ,KA802,4800,,Москва
No name,С САПФИРОМ 1.85 И БРИЛЛИАНТАМИ,1.85 CT,5300,,Санкт-Петербург
No name,С САПФИРАМИ 2.76 СТ И БРИЛЛИАНТАМИ 0.59 СТ,2.76 СТ - 0.59 СТ,2870,,Санкт-Петербург
Chopard,HAPPY DIAMONDS BUBBLE NECKLACE,816985-1001,4350,,Санкт-Петербург
No name,С САПФИРОМ 3.28 CT COLOR CHANGE EFFECT,3.28 CT,12500,,Москва
Van Cleef & Arpels,ROMANCE WENDDING RING (SIZE 53),VCARC18953,6500,,Москва
Piaget,КОМПЛЕКТ С ЦВЕТНЫМИ КАМНЯМИ,G38U0029/G37U7054,9700,,Москва
No name,ПОДВЕСКА С ИЗУМРУДОМ 19.38 CT,19.38 CT,23500,,Москва
Chopard,КОЛЬЦО С ЧЕРНЫМИ И БЕЛЫМИ БРИЛЛИАНТАМИ,824109-1211,21500,,Москва
Hermès,COLLIER DE CHIEN BRACELET SMALL MODEL,H108113B 00LG,5775,,Москва
Bvlgari,OPTICAL ILLUSION,bvlgari7291045,6200,,Москва
Yanush Gioielli,КОЛЬЦО С ИЗУМРУДОМ  3.44 CT,YR30211WEM,13500,,Москва
No name,С БРИЛЛИАНТОМ 5.10 CT F/VS2,5.10 CT F/VS2,Цена по запросу,,Москва
Chopard,WHITE GOLD DIAMOND HEART EARRINGS,842900,6550,,Санкт-Петербург
Verdi Jewellery,СЕРЬГИ С ТАНЗАНИТАМИ  5.56 CT - 5.92 CT,5.56 CT - 5.92 CT,13500,,Москва
Chopard,ПОДВЕСКА-ШАРМ HAPPY CLOWN,805268-1001,3250,,Москва
Chaumet,JOSEPHINE DIAMOND RING,081729,5800,,Москва
Chopard,HAPPY BUTTERFLY RING,829511-5210,5450,,Москва
Chopard,CLASSIC YELLOW RING,823829-0110,10750,,Москва
Chopard,HAPPY DIAMONDS AMORE PENDANT,797220-1001,6400,,Москва
Chopard,CHOPARDISSIMO PENDANT,796941-1002,8950,,Москва
Chopard,CLASSIC YELLOW RING,823830-0111,4850,,Москва
Chopard,HAPPY DIAMONDS AMORE PENDANT,797219-1002,7300,,Москва
Chopard,ICE CUBE EARRINGS,844195-0001,10700,,Москва
Chopard,IMPERIALE EARRINGS,847866-1002,15800,,Москва
Chopard,CHOPARDISSIMO PENDANT,796939-1003,16200,,Москва
Chopard,HAPPY AMORE PENDANT,797219-1002,5950,,Москва
No name,С БРИЛЛИАНТОМ 1.00 CT G/VS2,1.00 CT G/VS2,7330,,Москва
No name,С САПФИРОМ 5.42 CT VIVID BLUE/H,5.42 CT VIVID BLUE/H,30500,,Москва
Chopard,HAPPY HEARTS NECKLACE,CHOPARD,9700,,Москва
Ювелирные украшения,ПОДВЕСКА С РУБИНАМИ 1.03/1.02 СТ BURMA PIGEON BLOOD,1.03/1.02 СТ BURMA PIGEON BLOOD,14500,,Москва
Pasquale Bruni,SISSI RING,pasquale Bruni,4850,,Москва
No name,С РУБИНАМИ 3.15 СТ,3.15 CT,2300,,Санкт-Петербург
Van Cleef & Arpels,BUTTON EARRINGS,Van Cleef & Arpels,10800,,Москва
Lydia Courteille,CЕРЬГИ С КОРАЛЛАМИ И САПФИРАМИ,111,7200,,Москва
Ювелирные украшения,ПОДВЕСКА С ИЗУМРУДАМИ 6.50 CT,NN6.50 CT11,8500,,Москва
No name,С АКВАМАРИНОМ 20 CT,20 CT,9900,,Москва
Verdi Jewellery,БРАСЛЕТ С БРИЛЛИАНТАМИ  9.04 CT,A13G,26500,,Москва
Verdi Jewellery,КОЛЬЦО С БРИЛЛИАНТАМИ И РУБИНАМИ,A7277,3750,,Москва
Verdi Jewellery,КОЛЬЦО С РУБИНОМ 3.00 CT PIGEON BLOOD,A15D,30500,,Москва
Verdi Jewellery,"КОЛЬЦО С ТАНЗАНИТОМ 16,17 ct",A18A,23000,,Москва
Verdi Jewellery,"КОЛЬЦО С ГРАНАТОМ 5,55 CT",A72E,8700,,Москва
Verdi Jewellery,КОЛЬЦО С ТАНЗАНИТОМ 10.66 CT,A55B,18500,,Москва
Verdi Jewellery,СЕРЬГИ С БРИЛЛИАНТАМИ,A73A,6300,,Москва
Cartier,SOLITARE 1895 AND 1895 WEDDING BAND RINGS (SIZE 49),N4162900/B4036700,7100,,Москва
Bvlgari,PASSO DOPPIO,bvlgari,6900,,Москва
Cartier,CONFETTI RING (SIZE 50),CR202924-50,25000,,Москва
No name,RUBIES AND DIAMONDS EARRINGS,0.70 CT RUBIES,2000,,Санкт-Петербург
Palmiero,КОМПЛЕКТ С БРИЛЛИАНТАМИ И САПФИРАМИ,pal,6850,,Москва
Pasquale Bruni,SISSI PENDANT,13137R,9800,,Москва
Van Cleef & Arpels,FRIVOLE DIAMOND HEART PENDANT,VCP,7000,,Санкт-Петербург
Verdi Jewellery,СЕРЬГИ С ИЗУМРУДАМИ 2.26 - 2.30 CT,A46C,18500,,Москва
Adler,КОМПЛЕКТ С ЦВЕТНЫМИ САПФИРАМИ,ADL MGU 91124,21500,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ,NN0564,4650,,Москва
Ювелирные украшения,С БРИЛЛИАНТАМИ,111,9050,,Москва
Pasquale Bruni,КОМПЛЕКТ С ЦВЕТНЫМИ КАМНЯМИ,PASQUALE BRUNI,11000,,Москва
Maximilian,СЕРЬГИ С ИЗУМРУДАМИ 10.06 CT - 11.56 CT COLOMBIA,A02296,Цена по запросу,,Москва
Maximilian,КОЛЬЦО С РУБИНОМ  5.29 CT,ME22989,Цена по запросу,,Москва
No name,С БРИЛЛИАНТАМИ,S7H6G3TBV,3800,,Москва
No name,С ИЗУМРУДОМ2.76 CT INTENSE BLUISH GREEN/SI2,2.76 CT INTENSE BLUISH GREEN/SI2,3850,,Ташкент
Verdi Jewellery,КОЛЬЦО С ТАНЗАНИТОМ 21.67 CT,A16D,25000,,Москва
Verdi Jewellery,КОЛЬЦО С РУБИНОМ 2.14 CT,A32E,14900,,Москва
Van Cleef & Arpels,TWO BUTTERFLY BETWEEN THE FINGER RING (size 51),VCARA13600-51,18630,,Москва
Schreiner,КОМПЛЕКТ С САПФИРАМИ И БРИЛЛИАНТАМИ,SCHREINER,15000,,Москва
Chopard,HAPPY SPIRIT PENDANT,79/5647,7200,,Москва
Bvlgari,MEDITERRANEAN EDEN NECKLACE,346331,4850,,Москва
Verdi Jewellery,КОЛЬЦО С БРИЛЛИАНТАМИ И САПФИРАМИ,A7278,3750,,Москва
Verdi Jewellery,КОЛЬЦО С САПФИРОМ 9.54 CT,A24E,39900,,Москва
Verdi Jewellery,КОЛЬЦО С ТАНЗАНИТОМ 19.47 CT,A17D,23200,,Москва
Verdi Jewellery,"КОЛЬЦО С БРИЛЛИАНТАМИ, ИЗУМРУДАМИ И РУБИНАМИ",A7291,8800,,Москва
Verdi Jewellery,КОЛЬЦО С МЕКСИКАНСКИМ ОГНЕННЫМ ОПАЛОМ 9.09 CT,A28A,16600,,Москва
Verdi Jewellery,СЕРЬГИ С ТАНЗАНИТАМИ  11.91 CT - 11.14,A94A,22000,,Москва
Bvlgari,SPINNING DIAMONDS PENDANT,bvlgari,4300,,Москва
Chopard,HAPPY DIAMOND SQUARE PENDANT,chopard,9000,,Москва
Damiani,СЕРЬГИ С БРИЛЛИАНТАМИ,DAMIANI,5600,,Москва
Schoeffel,WHITE GOLD PEARL AND DIAMONDS EARCLIPS,schoeffel,3200,,Санкт-Петербург
No name,С БРИЛЛИАНТАМИ 0.70 СТ,0.70 CT,1780,,Санкт-Петербург
Jacob & Co,БРАСЛЕТ С БРИЛЛИАНТАМИ,JCO57,12000,,Москва
Chopard,HAPPY DIAMONDS NECKLACE,CHOPARD,14700,,Москва
No name,С НЕГРЕТЫМ САПФИРОМ 6.35 СТ,6.35 CT,23500,,Санкт-Петербург
Schreiner,FLOWER PENDANT,GIPE002390,5200,,Москва
Schreiner,FLOWER EARRINGS,GIOR002392,8350,,Москва
Pasquale Bruni,BON TON,Pasquale Bruni,2700,,Москва
Harry Winston,СЕРЬГИ С БРИЛЛИАНТАМИ,HW d e 091124,25500,,Москва
No name,С ИЗУМРУДОМ 6.40 CT COLOMBIA,6.40 CT COLOMBIA,19500,,Москва
No name,С ИЗУМРУДОМ 1.80 СТ,1.80 CT LBG/I1,4500,,Москва
Boucheron,КОЛЬЦО С САПФИРАМИ  6.93 CT,JR60049553,6500,,Москва
No name,С БРИЛЛИАНТАМИ В СТИЛЕ TIFFANY ATLAS,diamond ring,2200,,Санкт-Петербург
Tiffany & Co,PAPER FLOWERS,tiffany & Co,6200,,Москва
Verdi Jewellery,БРАСЛЕТ С БРИЛЛИАНТАМИ 7.24 CT,A15G,20500,,Москва
Ювелирные украшения,БРАСЛЕТ С ЦВЕТНЫМИ КАМНЯМИ,111,5700,,Москва
No name,DIAMOND 4.7 CT EARRINGS,0085NNE,5800,,Москва
RalfDiamonds,КУЛОН С РАУХ-ТОПАЗОМ,RalfDiamonds098765,7500,,Москва
Adler,КОЛЬЕ С РУБИНАМИ САПФИРАМИ И ИЗУМРУДАМИ,091124 MG ADL,7500,,Москва
Boucheron,КОЛЬЦО С ХРИЗАЛИТОМ 11 CT,11 CT,13500,,Москва
Boucheron,BAGUE LAPEROUSE,BOUCHERON,14500,,Москва
Ювелирные украшения,КОЛЬЕ С ИЗУМРУДАМИ,041124 emerald,17500,,Москва
Ювелирные украшения,КОЛЬЕ С БРИЛЛИАНТАМИ 18.11 CT,18.11 CT,39700,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ,0078-011142,8700,,Москва
Schreiner,СЕРЬГИ,GIOR002395,7300,,Москва
Roberto Coin,SET,ROBERTO COIN,5850,,Москва
No name,2 РУБИНА 8.55 CT. НЕ ОБЛАГОРОЖЕНЫ,2 РУБИНА 8.55 CT. НЕ ОБЛАГОРОЖЕНЫ,21000,,Москва
No name,С САПФИРОМ 1.75 СТ 3/1 vB,1.75 СТ,2000,,Санкт-Петербург
No name,С БРИЛЛИАНТАМИ 3.48 CT В СТИЛЕ HARRY WINSTON,3.48 CT,7500,,Санкт-Петербург
Yanush Gioielli,КОМПЛЕКТ С ТАНЗАНИТАМИ,YANUSH,9400,,Москва
Yanush Gioielli,КОЛЬЦО С ТАНЗАНИТАМИ,YANUSH,4350,,Москва
Chopard,HAPPY FISH,819213-5001,5500,,Москва
Chopard,LA STRADA RING,829403-5110,6500,,Санкт-Петербург
Damiani,JULIETTE AQUAMARINE RING,DAMIANI,7300,,Москва
No name,С ТУРМАЛИНОМ И БРИЛЛИАНТАМИ,F5G6YU8,4800,,Москва
Ювелирные украшения,БРАСЛЕТ С САПФИРАМИ 7.86 CT,7.86 CT,4100,,Санкт-Петербург
Pasquale Bruni,4LOVE RING,Рasquale Bruni,6800,,Москва
Cartier,VINTAGE YELLOW GOLD RING (SIZE 53),CR291024-53,8550,,Москва
Verdi Jewellery,СЕРЬГИ С ТАНЗАНИТАМИ 11.85 CT - 11.12 CT,A87Е,23000,,Москва
Verdi Jewellery,СЕРЬГИ С ГРАНАТОМ 7.43 CT,A25E,15500,,Москва
Verdi Jewellery,КОЛЬЦО С РУБИНОМ 2.12 CT,A75E,12500,,Москва
Chopard,HAPPY SPIRIT NECKLACE LARGE SIZE,79/5014-20,6800,,Москва
No name,С САПФИРОМ  4.50 CT,4.50 CT,6530,,Москва
Bvlgari,MEDITERRANEAN EDEM,CL855840,7200,,Москва
Bvlgari,DIVAS’ DREAM RING,356455,2100,,Москва
No name,"С АКВАМАРИНОМ 27,87 CT","27,87ct",20500,,Москва
Verdi Jewellery,БРАСЛЕТ С САПФИРАМИ  9.07 СТ,9.07 СТ,9200,,Москва
Bvlgari,B.ZERO1,bvlgari,6450,,Москва
Cartier,"AMULETTE DE CARTIER NECKLACE, MEDIUM MODEL",N3109600,16500,,Москва
Chopard,HAPPY DIAMONDS LOVE NECKLACE,CHOPARD,5850,,Москва
Verdi Jewellery,КОЛЬЦО С БРИЛЛИАНТАМИ 7.39 CT D/E/F-VVS/VS,A74D,37300,,Москва
No name,С БРИЛЛИАНТАМИ 1.83 CT,1.83 CT,5650,,Москва
Verdi Jewellery,КОЛЬЦО С РУБИНОМ 3.10 CT PIGEON BLOOD,A33E,45500,,Москва
Verdi Jewellery,КОЛЬЦО С РУБИНОМ 2.04 CT,A51E,13000,,Москва
Verdi Jewellery,КОЛЬЦО С РУБИНОМ 2.03 CT,A77E,13500,,Москва
No name,КОЛЬЦО С САПФИРОМ  5.04 CT,5.04 CT,9900,,Москва
Pasquale Bruni,AMA NECKLACE,16276BGR,9100,,Москва
No name,С БРИЛЛИАНТАМИ,NNdiamondearrings1011,3050,Зарезервировано,
No name,С БРИЛЛИАНТАМИ 5.98 CT,5.98 CT,9500,,Москва
Verdi Jewellery,БРАСЛЕТ С БРИЛЛИАНТАМИ 6.55 CT,A91F,15200,,Москва
Verdi Jewellery,СЕРЬГИ С ТАНЗАНИТАМИ 11.60 CT - 10.45 CT,A88D,21500,,Москва
No name,BUTTERFLY RING,6.29 CT,9500,,Москва
Verdi Jewellery,БРАСЛЕТ С САПФИРАМИ,A60F,26200,,Москва
No name,СЕРЬГИ С БИРЮЗОЙ И БРИЛЛИАНТАМИ,0005DIAMOND12,5500,,Москва
Pasquale Bruni,BROWN AND WHITE DIAMONDS HEAT RING,PASQUALE BRUNI,6200,,Москва
Yanush Gioielli,СЕРЬГИ С САПФИРАМИ И БРИЛЛИАНТАМИ,YE50263YSP,9200,,Москва
